English,Manx,Notes
"Or what man is there of you, whom if his son ask bread, will he give him a stone? ","9 Ny quoi’n dooinney nyn mast’ eauish, ver clagh da e vac, my hirrys Eh arran?",
"Or if he ask a fish, will he give him a serpent? ","10 Ny my hirrys Eh eeast, der Eh ard-nieu da?",
"If ye then, being evil, know how to give good gifts unto your children, how much more shall your Father which is in heaven give good things to them that ask him? ","11 My ta toiggal er-y-fa shen eauish ta olk, kys dy choyrt giootyn mie da nyn gloan, cre woad smoo nee’n Ayr eu t’ayns niau reddyn mie y choyrt dauesyn ta jannoo aghin huggey?",
"Therefore all things whatsoever ye would that men should do to you, do ye even so to them: for this is the law and the prophets. ","12 Shen-y-fa dy chooilley nhee cre-erbee balliuish deiney dy yannoo riuish, jean-jee shiuish myr shen roosyn: son shoh yn leigh as ny phadeyryn.",
"Enter ye in at the strait gate: for wide is the gate, and broad is the way, that leadeth to destruction, and many there be which go in thereat: ","13 ¶ Gow-jee stiagh er y yiat coon; son liane ta’n giat, as mooar ta’n raad ta leeideil gys tortmow, as shimmey ta goll er:",
"Because strait is the gate, and narrow is the way, which leadeth unto life, and few there be that find it. ","14 Er-y-fa dy nee chion ta’n giat, as coon ta’n raad ta leeideil gys bea, as schiark ta dy gheddyn magh eh.",
"Beware of false prophets, which come to you in sheep's clothing, but inwardly they are ravening wolves. ","15 ¶ Cur-jee twoaie jeh phadeyryn foalsey, ta cheet hiu ayns coamraghyn keayragh, agh cheu-sthie t’ad nyn moddee-oaldey jollyssagh.",
"Ye shall know them by their fruits. Do men gather grapes of thorns, or figs of thistles? ","16 Ver shiu enney orroo liorish nyn mess: Vel mess y villey-feeney er ny heiy jeh drinyn, ny mess y villey figgagh jeh onnanyn?",
Even so every good tree bringeth forth good fruit; but a corrupt tree bringeth forth evil fruit. ,17 Myr shen ta dagh billey mie tilgey mess mie: agh ta drogh villey tilgey drogh vess.,
"A good tree cannot bring forth evil fruit, neither can a corrupt tree bring forth good fruit. ",18 Cha vod billey mie drogh vess y chur magh: ny drogh villey mess mie.,
"Every tree that bringeth not forth good fruit is hewn down, and cast into the fire. ","19 Ta dy chooilley villey nagh vel gymmyrkey magh mess mie, dy ve giarit sheese, as tilgit ayns yn aile.",
Wherefore by their fruits ye shall know them. ,20 Shen-y-fa liorish nyn mess ver shiu enney orroo.,
"Not every one that saith unto me, Lord, Lord, shall enter into the kingdom of heaven; but he that doeth the will of my Father which is in heaven. ","21 ¶ Cha nee dy chooilley annane jir rhyms, Hiarn, Hiarn, hed stiagh ayns reeriaght niau: agh eshyn ta jannoo aigney m’ Ayrey t’ayns niau.",
"Many will say to me in that day, Lord, Lord, have we not prophesied in thy name? and in thy name have cast out devils? and in thy name done many wonderful works? ","22 Jir ymmodee rhyms ’sy laa shen, Hiarn, Hiarn, nagh vel shin er n’yannoo phadeyrys ayns dt’ennyms? as ayns dt’ennym er hilgey magh drogh-spyrrydyn? as ayns dt’ennym er n’yannoo ymmodee obbraghyn yindyssagh?",
"And then will I profess unto them, I never knew you: depart from me, ye that work iniquity. ","23 As eisht focklyms magh daue, Cha ren mee rieau goaill riu: immee-jee voym, ghrogh yantee.",
"Therefore whosoever heareth these sayings of mine, and doeth them, I will liken him unto a wise man, which built his house upon a rock: ","24 ¶ Quoi-erbee er-y-fa shen ta clashtyn ad shoh my ghoan’s, as ta jannoo ymmyd mie jeu, soyllee-ym Eh gys dooinney creeney hrog e hie er creg:",
"And the rain descended, and the floods came, and the winds blew, and beat upon that house; and it fell not: for it was founded upon a rock. ","25 As haink y fliaghey neose, as dhatt ny thooillaghyn, as heid ny geayghyn, as cheau ad er y thie shen: as cha huitt eh, son dy row yn undin echey er creg.",
"And every one that heareth these sayings of mine, and doeth them not, shall be likened unto a foolish man, which built his house upon the sand: ","26 As bee dy chooilley annane ta clashtyn ad shoh my ghoan’s, as nagh vel jannoo ymmyd mie jeu, er ny hoyllaghey gys dooinney ommijagh, hrog e hie er y gheinnagh:",
"And the rain descended, and the floods came, and the winds blew, and beat upon that house; and it fell: and great was the fall of it. ","27 As huitt y fliaghey, as dhatt ny thooillaghyn, as heid ny geayghyn, as cheau ad er y thie shen: as huitt eh, as mooar va’n toyrtmow echey.",
"And it came to pass, when Jesus had ended these sayings, the people were astonished at his doctrine: ","28 As haink eh gy kione tra va Yeesey erreish ny goan shoh y livrey, dy ghow yn pobble yindyss mooar jeh’n ynsagh echey.",
"For he taught them as one having authority, and not as the scribes. ","29 Son dynsee Eh ad myr fer va pooar echey, as cha nee myr ny scruderyn.",
,CAB. VIII.,
"When he was come down from the mountain, great multitudes followed him. ","Tra v’eh er jeet neose jeh’n clieau, deiyr earrooyn mooar dy leih er.",
"And, behold, there came a leper and worshipped him, saying, Lord, if thou wilt, thou canst make me clean. ","2 As cur-my-ner, haink louraane as hug Eh ooashley da, gra, Hiarn, my she dt’aigney eh, foddee oo mish y yannoo glen.",
"And Jesus put forth his hand, and touched him, saying, I will; be thou clean. And immediately his leprosy was cleansed. ","3 As hug Yeesey magh e laue, as venn Eh rish, gra, M’aigneys eh, bee er dty ghlenney. As chelleeragh va’n louraanys echey er ny ghlenney.",
"And Jesus saith unto him, See thou tell no man; but go thy way, shew thyself to the priest, and offer the gift that Moses commanded, for a testimony unto them. ","4 As dooyrt Yeesey rish, Jeeagh nagh ninsh oo shoh da dooinney erbee, agh immee, as jeeagh oo hene da’n taggyrt, as cheb yn gioot doardee Moses, dy ve son feanish daue.",
"And when Jesus was entered into Capernaum, there came unto him a centurion, beseeching him, ","5 ¶ As tra va Yeesey er gholl stiagh ayns Capernaum, haink captan-keead huggey, guee er,",
"And saying, Lord, my servant lieth at home sick of the palsy, grievously tormented. ","6 As gra, Hiarn, ta my er-mooinjerey ny lhie ec y thie ching jeh’n chingys-cra, ayns stayd feer treih.",
"And Jesus saith unto him, I will come and heal him. ","7 As dooyrt Yeesey rish, Higg-yms, as nee’m Eh y lheihys.",
"The centurion answered and said, Lord, I am not worthy that thou shouldest come under my roof: but speak the word only, and my servant shall be healed. ","8 As dreggyr y captan keead gra, Hiarn, Cha vel mee feeu oo dy heet stiagh fo my chlea: agh ny lomarcan loayr y fockle, as bee my er-mooinjerey er ny lheihys.",
"For I am a man under authority, having soldiers under me: and I say to this man, Go, and he goeth; and to another, Come, and he cometh; and to my servant, Do this, and he doeth it","9 Son ta mish mee hene my ghooinney ta fo pooar, as ta sidooryn aym foym: as ta mee gra rish y dooinney shoh, Immee, as t’eh goll: as rish fer elley, Tarr, as t’eh cheet: as rish my harvaant, Jean shoh, as t’eh dy yannoo eh.",
"When Jesus heard it, he marvelled, and said to them that followed, Verily I say unto you, I have not found so great faith, no, not in Israel. ","10 Tra cheayll Yeesey shoh, ghow Eh yindyss, as dooyrt Eh roosyn va geiyrt er, Dy firrinagh ta mee gra riu, Leid y credjue lajer shoh, cha vel mee er gheddyn ayns Israel hene.",
"And I say unto you, That many shall come from the east and west, and shall sit down with Abraham, and Isaac, and Jacob, in the kingdom of heaven. ","11 As ta mee gra riu, dy jig ymmodee veih’n niar as yn neear, as dy soie ad sheese marish Abraham, as Isaac, as Jacob, ayns reeriaght niau.",
But the children of the kingdom shall be cast out into outer darkness: there shall be weeping and gnashing of teeth. ,12 Agh bee cloan y reeriaght er nyn dilgey magh gys y dorraghys sodjey mooie: ayns shen vees keaney as snaggeraght feeacklyn.,
"And Jesus said unto the centurion, Go thy way; and as thou hast believed, so be it done unto thee. And his servant was healed in the selfsame hour. ","13 As dooyrt Yeesey rish y captan-keead, Immee royd, as ’naght myr t’ow er chredjal, myr shen dy jig oo jeh. As va e er-mooinjerey er ny lheihys ayns yn oor cheddin.",
"And when Jesus was come into Peter's house, he saw his wife's mother laid, and sick of a fever. ","14 ¶ As tra va Yeesey er jeet stiagh ayns thie Pheddyr, honnick Eh moir y ven echey ny lhie, as ching ayns y chiassaghey.",
"And he touched her hand, and the fever left her: and she arose, and ministered unto them. ","15 As venn Eh rish y laue eck, as daag y chiassaghey ee: as ren ee girree, as ad y hirveish.",
"When the even was come, they brought unto him many that were possessed with devils: and he cast out the spirits with his word, and healed all that were sick: ","16 ¶ Tra va’n fastyr er-jeet, hug ad lhieu huggey ymmodee va drogh-spyrrydyn ayndoo: as deiyr Eh magh ny spyrrydyn lesh fockle, as laanee Eh ooilley ny va ching:",
"That it might be fulfilled which was spoken by Esaias the prophet, saying, Himself took our infirmities, and bare our sicknesses. ","17 Dy voddagh shen ve cooilleenit va loayrit liorish Esaias y Phadeyr, gra, Ghow Eh hene er nyn aslaïntyn, as dymmyrk Eh nyn jingyssyn.",
"Now when Jesus saw great multitudes about him, he gave commandment to depart unto the other side. ","18 Nish tra honnick Yeesey earrooyn mooarey dy leih mygeayrt-y mysh, hug Eh saarey dy gholl gys y cheu elley.",
"And a certain scribe came, and said unto him, Master, I will follow thee whithersoever thou goest. ","19 As haink scrudere dy row huggey, as dooyrt Eh rish, Vainshtyr, eiyr-yms ort raad erbee dy jeu.",
"And Jesus saith unto him, The foxes have holes, and the birds of the air have nests; but the Son of man hath not where to lay his head. ","20 As dooyrt Yeesey rish, Ta tuill ec ny shynnee, as idd ec eeanlee’n aer, agh ec Mac y dooinney cha vel boall dy chur e chione ayn.",
"And another of his disciples said unto him, Lord, suffer me first to go and bury my father. ","21 As dooyrt fer elley jeusyn va sheer geiyrt er rish, Hiarn, cur kied dou hoshiaght goll thie dy oanluckey my ayr*.",
,* Tra yiow e baase.,
"But Jesus said unto him, Follow me; and let the dead bury their dead. ","22 Agh dooyrt Yeesey rish, Eiyr orrym’s, as lig da dy [sic: ny] merriu nyn merriu y oanluckey.",
"And when he was entered into a ship, his disciples followed him. ","23 ¶ As tra v’eh er ghoaill luingys, hie yn vooinjer va sheer geiyrt er marish.",
"And, behold, there arose a great tempest in the sea, insomuch that the ship was covered with the waves: but he was asleep. ","24 As cur-my-ner, dirree sterrym mooar ayns y cheayn, ayns wheesh as dy row yn lhong coodit lesh ny tonnyn: agh ve eshyn ny chadley.",
"And his disciples came to him, and awoke him, saying, Lord, save us: we perish. ","25 As haink adsyn va sheer geiyrt er huggey, as ghooisht ad Eh, gra, Hiarn, saue shin: bee mad callit.",
"And he saith unto them, Why are ye fearful, O ye of little faith? Then he arose, and rebuked the winds and the sea; and there was a great calm. ","26. As dooyrt Eh roo, Cre’n-fa ta shiu agglagh, shiuish dy chredjue moal? Eisht dirree Eh seose as smaghtee Eh ny geayghyn as y faarkey, as va kuiney vooar ayn.",
"But the men marvelled, saying, What manner of man is this, that even the winds and the sea obey him ","27 Agh ghow ny deiney yindyss, gra, Cre’n keint dy ghooinney Eh shoh, dy vel ny eer geayghyn as y faarkey cur biallys da!",
"And when he was come to the other side into the country of the Gergesenes, there met him two possessed with devils, coming out of the tombs, exceeding fierce, so that no man might pass by that way. ","28 ¶ As tra v’eh er jeet gys y cheu elley gys cheer ny Gergesenee haink daa ghooinney va drogh-spyrrydyn ayndoo magh ny whail, veih mastey ny hoiaghyn, as cha keoie shen v’ad, nagh by-loys da dooinney erbee goll shiaghey yn raad shen.",
"And, behold, they cried out, saying, What have we to do with thee, Jesus, thou Son of God? art thou come hither to torment us before the time? ","29 As cur-my-ner, deïe ad, gra, Cre’n eïe t’ayd orrin, Yeesey Vac Yee? vel oo er jeet dy nyn dorchaghey roish y traa?",
And there was a good way off from them an herd of many swine feeding. ,30 As va foddey vow griagh mooar dy vuckyn fo bochillyn.,
"So the devils besought him, saying, If thou cast us out, suffer us to go away into the herd of swine. ","31 As ghuee ny drogh-spyrrydyn er, gra, My eiyrys oo shin magh, cur kied dooin goll stiagh ayns ny muckyn.",
"And he said unto them, Go. And when they were come out, they went into the herd of swine: and, behold, the whole herd of swine ran violently down a steep place into the sea, and perished in the waters. ","32 As dooyrt Eh roo, Gow-jee reue. As tra v’ad er jeet ass ny deiney, hie ad stiagh ayns y ghriagh dy vuckyn: as cur-my-ner, roie yn slane ghriagh gouyr nyn mullee lesh yn ughtagh gys y cheayn, as v’ad baiht ayns ny ushtaghyn.",
"And they that kept them fled, and went their ways into the city, and told every thing, and what was befallen to the possessed of the devils. ","33 As roie ny bochillyn roue, as haink ad gys yn ard-valley, as dinsh ad dy chooilley nhee; as mychione ny deiney va ny drogh-spyrrydyn ayndoo.",
"And, behold, the whole city came out to meet Jesus: and when they saw him, they besought him that he would depart out of their coasts. ","34 As cur-my-ner, haink y slane ard-valley magh quail Yeesey, as tra honnick ad Eh, ghuee ad er Eh dy gholl roish ass ny ardjyn oc.",
,CAB. IX.,
"And he entered into a ship, and passed over, and came into his own city. ","As ghow Eh luingys, as hioïll Eh harrish, as haink Eh gys e ard-valley hene.",
"And, behold, they brought to him a man sick of the palsy, lying on a bed: and Jesus seeing their faith said unto the sick of the palsy; Son, be of good cheer; thy sins be forgiven thee. ","2 As cur-my-ner, hug ad lhieu huggey dooinney va ching jeh’n chingys-cra, ny lhie er lhiabbee: as hug Yeesey tastey da’n chredjue oc, dooyrt Eh rishyn va ching jeh’n chingys-cra, Vac, bee dy yien mie, ta dty pheccaghyn er nyn leih dhyt.",
"And, behold, certain of the scribes said within themselves, This man blasphemeth. ","3 As cur-my-ner, dooyrt shiartance jeh ny scruderyn roo hene, T’eh shoh loayrt goan mollaghtagh.",
"And Jesus knowing their thoughts said, Wherefore think ye evil in your hearts? ","4 As hooig Yeesey ny smooinaghtyn oc, as dooyrt Eh, Cre’n-fa ta drogh smooinaghtyn ayns ny creeaghyn eu? ",
"For whether is easier, to say, Thy sins be forgiven thee; or to say, Arise, and walk? ","5 Son quoi sassey dy ghra, Ta dty pheccaghyn er nyn leih dhyt? ny dy ghra, Irree seose as shooill?",
"But that ye may know that the Son of man hath power on earth to forgive sins, (then saith he to the sick of the palsy,) Arise, take up thy bed, and go unto thine house. ","6 Agh dy vod fys y ve eu, dy vel pooar ec Mac y dooinney er y thalloo dy leih peccaghyn: (eisht doort Eh rishyn va ching jeh’n chingys-cra) Irree, trogg lhiat dty lhiabbee, as gow royd gys dty hie.",
"And he arose, and departed to his house. ","7 As dirree Eh seose, as jimmee Eh gys e hie.",
"But when the multitudes saw it, they marvelled, and glorified God, which had given such power unto men. ","8 Agh tra honnick y pobble shoh, ghow ad yindyss, as hug ad moylley da Jee, v’er choyrt leid y phooar da deiney.",
"And as Jesus passed forth from thence, he saw a man, named Matthew, sitting at the receipt of custom: and he saith unto him, Follow me. And he arose, and followed him. ","9 As tra va Yeesey er gholl veih shen, honnick Eh dooinney va enmyssit Mian, ny hoie ec boayrd y cheesh: as dooyrt Eh rish, Eiyr orryms. As dirree Eh seose as deiyr Eh er.",
"And it came to pass, as Jesus sat at meat in the house, behold, many publicans and sinners came and sat down with him and his disciples. ","10 ¶ As haink eh gy kione, myr va Yeesey ny hoie ec bee ayns y thie, cur-my-ner, haink ymmodee publicanee as peccee, as hoie ad sheese marishyn as marish y vooinjer va sheer geiyrt er.",
"And when the Pharisees saw it, they said unto his disciples, Why eateth your Master with publicans and sinners? ","11 Tra honnick ny Phariseeyn shoh, dooyrt ad roosyn va sheer marish, Cre’n-fa ta’n mainshtyr eu gee marish publicanee as peccee?",
"But when Jesus heard that, he said unto them, They that be whole need not a physician, but they that are sick. ","12 Agh cheayll Yeesey ad, as dooyrt Eh roo, Cha vel feme ocsyn ta slaane er y lhee, agh ec sleih chingey.",
"But go ye and learn what that meaneth, I will have mercy, and not sacrifice: for I am not come to call the righteous, but sinners to repentance. ","13 Agh gow-jee shiuish, as ynsee-jee cre ta dy ve toiggit liorish y raa shoh, Ta mee ny sbooie er myghin na oural: son cha daink mish dy eamagh er y vooinjer chairagh, agh er peccee gys arrys.",
"Then came to him the disciples of John, saying, Why do we and the Pharisees fast oft, but thy disciples fast not? ","14 ¶ Eisht haink huggey adsyn va sheer geiyrt er Ean, as dooyrt ad, Cre’n-fa ta shinyn as ny Phariseeyn trostey dy mennick, agh cha vel adsyn ta geiyrt orts trostey?",
"And Jesus said unto them, Can the children of the bridechamber mourn, as long as the bridegroom is with them? but the days will come, when the bridegroom shall be taken from them, and then shall they fast. ","15 As dooyrt Yeesey roo, Vod ny caarjyn ta marish dooinney’n phoosee ayns e hiamyr ve er drogh yien, choud as ta dooinney’n phoosee mâroo? agh hig ny laghyn, tra vees dooinney’n phoosee er ny ghoaill ersooyl vow, as shen y tra nee ad trostey.",
"No man putteth a piece of new cloth unto an old garment, for that which is put in to fill it up taketh from the garment, and the rent is made worse. ","16 Cha vel dooinney erbee cur peesh dy eaddagh lajer er shen gharmad: son ta’n pheesh goaill y laane ass y gharmad, as te rapit ny smessey ny ve.",
"Neither do men put new wine into old bottles: else the bottles break, and the wine runneth out, and the bottles perish: but they put new wine into new bottles, and both are preserved. ","17 Cha moo ta sleih coyrt feeyn noa ayns shenn voteïlyn*: er nonney ta ny boteïlyn brishey, as ta’n feeyn deayrtit, as ta ny boteïlyn dy choayll orroo; agh t’ad cur feeyn noa ayns boteïlyn noa, as t’ad ny neesht sauchey.",
,* Liare.,
"While he spake these things unto them, behold, there came a certain ruler, and worshipped him, saying, My daughter is even now dead: but come and lay thy hand upon her, and she shall live. ","18 ¶ Choud as v’eh loayrt ny goan shoh roo, cur-my-ner, haink fer-reil as hug Eh ooashley da, gra, Ta m’inneen nish er gheddyn baase: agh tarr as cur dty laue urree, as bee ee bio reesht.",
"And Jesus arose, and followed him, and so did his disciples. ","19 As dirree Yeesey as deiyr Eh er, as myr shen ren yn vooinjer va sheer marish.",
"And, behold, a woman, which was diseased with an issue of blood twelve years, came behind him, and touched the hem of his garment: ","20 ¶ (As cur-my-ner, haink ben cheu-y-choolloo, va doghanit lesh roih-foalley [sic] rish daa vleïn jeig, as venn ee rish oirr e gharmad.",
"For she said within herself, If I may but touch his garment, I shall be whole. ","21 Son dooyrt ee cheu-sthie jee hene, My oddym agh bennaylt rish e gharmad bee-ym er my lheihys.",
"But Jesus turned him about, and when he saw her, he said, Daughter, be of good comfort; thy faith hath made thee whole. And the woman was made whole from that hour. ","22 Agh hyndaa Yeesey mygeayrt, as tra honnick Eh ee, dooyrt Eh, Inneen, bee dy yien mie; ta dty chredjue er dty laanaghey. As va’n ven er ny lheihys veih’n oor shen.)",
"And when Jesus came into the ruler's house, and saw the minstrels and the people making a noise, ","23 As tra va Yeesey er-jeet stiagh ayns thie yn fer-reil, as tra honnick Eh yn vooinjer va jannoo kiaull as y cheshaght ooilley ayns feiyr hrimshagh, ",
"He said unto them, Give place: for the maid is not dead, but sleepeth. And they laughed him to scorn. ","24 Dooyrt Eh roo, Scugh-jee as y raad, son cha vel y ven-aeg marroo, agh ny cadley. As hie ad son craidey mysh.",
"But when the people were put forth, he went in, and took her by the hand, and the maid arose. ","25 Agh tra va’n sleih er nyn eiyrt magh, hie Eh stiagh, as ghow Eh ee er laue, as dirree yn ven-aeg seose. ",
And the fame hereof went abroad into all that land. ,26 As hie goo magh jeh shoh trooid ooilley’n cheer.,
"And when Jesus departed thence, two blind men followed him, crying, and saying, Thou son of David, have mercy on us. ","27 ¶ As tra va Yeesey er gholl veih shen, deiyr daa ghooinney doal er, geamagh as gra, Jean chymmey orrin, Vac Ghavid.",
"And when he was come into the house, the blind men came to him: and Jesus saith unto them, Believe ye that I am able to do this? They said unto him, Yea, Lord. ","28 As tra v’eh er jeet stiagh ayns y thie, haink ny deiney doal huggey: as dooyrt Yeesey roo, Vel shiu credjal dy vel mish abyl shoh y yannoo? Dooyrt adsyn rish, Ta, Hiarn.",
"Then touched he their eyes, saying, According to your faith be it unto you. ","29 Eisht venn Eh rish ny sooyllyn oc, gra Cordail rish nyn gredjue dy row nyn aghin eu.",
"And their eyes were opened; and Jesus straitly charged them, saying, See that no man know it. ","30 As va ny sooyllyn oc er nyn vosley, as hug Yeesey currym gyere daue, gra, Jeeagh-jee nagh vow dooinney erbee fys er.",
"But they, when they were departed, spread abroad his fame in all that country. ","31 Agh tra v’adsyn er gholl roue, hug ad goo jeh magh trooid ooilley’n cheer shen.",
"As they went out, behold, they brought to him a dumb man possessed with a devil. ","32 ¶ Erreish daue shoh v’er gholl ersooyl, cur-my-ner, hug ad lhieu huggey dooinney balloo, va drogh-spyrryd ayn.",
"And when the devil was cast out, the dumb spake: and the multitudes marvelled, saying, It was never so seen in Israel. ","33 As tra va’n drogh-spyrryd er ny eiyrt ass, ren y balloo loayrt: as ghow yn pobble yindyss, gra, Cha row rieau leid shoh er ny akin ayns Israel.",
"But the Pharisees said, He casteth out devils through the prince of the devils. ","34 Agh dooyrt ny Phariseeyn, Liorish prince ny drogh-spyrrydyn t’eh tilgey magh drogh-spyrrydyn.",
"And Jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel of the kingdom, and healing every sickness and every disease among the people. ","35 As hie Yeesey mygeayrt ooilley ny ard-valjyn as ny baljyn beggey oc, gynsaghey ayns ny kialteenyn oc, as preacheil sushtal yn reeriaght, as lheihys dy chooilley hingys as dy chooilley ghoghan mastey’n pobble.",
"But when he saw the multitudes, he was moved with compassion on them, because they fainted, and were scattered abroad, as sheep having no shepherd. ","36 ¶ Agh tra honnick Eh yn chaglym mooar dy leih, v’eh er ny veiyghey lesh chymmey orroo, er-yn-oyr dy row ad ass cree, as nyn lhie noon as noal, myr kirree fegooish bochilley.",
"Then saith he unto his disciples, The harvest truly is plenteous, but the labourers are few; ","37 Eisht dooyrt Eh roosyn va sheer geiyrt er, Ta’n fouyr dy jarroo palchey, agh ny labreeyn beggan.",
"Pray ye therefore the Lord of the harvest, that he will send forth labourers into his harvest. ","38 Guee-jee shiuish er-y-fa shen er Chiarn y fouyr, Eh dy chur magh labreeyn gys y fouyr echey.",
,CAB. X.,
"And when he had called unto him his twelve disciples, he gave them power against unclean spirits, to cast them out, and to heal all manner of sickness and all manner of disease. ","As tra v’eh er n’eamagh er e ghaa ostyl jeig huggey, hug Eh daue pooar harrish spyrrydyn neu-ghlen, dy eiyrt ad magh, as dy lheihys dy chooilley vonney dy hingys, as dy chooilley ghoghan.",
"Now the names of the twelve apostles are these; The first, Simon, who is called Peter, and Andrew his brother; James the son of Zebedee, and John his brother; ","2 As shoh va enmyn yn daa ostyl yeig; Yn chied er, Simon, ta enmyssit Peddyr, as Andreays e vraar, Jamys mac Zebedee, as Ean y braar echyssyn,",
"Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphaeus, and Lebbaeus, whose surname was Thaddaeus; ","3 Philip as Parlane, Thomase, as Mian yn publican, Jamys mac Alpheus, as Lebbeus va slennooit Thaddeus,",
"Simon the Canaanite, and Judas Iscariot, who also betrayed him. ","4 Simon yn Canaanite, as Yuaase Iscariot, ren myrgeddin Eh y vrah.",
"These twelve Jesus sent forth, and commanded them, saying, Go not into the way of the Gentiles, and into any city of the Samaritans enter ye not: ","5 Yn ghaa yeig shoh hug Yeesey magh, as doardee Eh daue, gra, Ny gow-jee ayns raad ny Ashoonyn-quaagh, ny gys ard-valjyn ny Samaritanee.",
But go rather to the lost sheep of the house of Israel. ,6 Agh gow-jee hoshiaght gys kirree cailjey thie Israel.,
"And as ye go, preach, saying, The kingdom of heaven is at hand. ","7 As myr vees shiu goll, jean-jee preacheil, gra, Ta reeriaght niau er-gerrey.",
"Heal the sick, cleanse the lepers, raise the dead, cast out devils: freely ye have received, freely give. ","8 Slaanee-jee sleih chingey, glen-jee ny louraanee, jean-jee ny merriu y vioghey, tilg-jee magh drogh-spyrrydyn: nastee ta shiu er gheddyn, as dy nastee cur-jee veu.",
"Provide neither gold, nor silver, nor brass in your purses, ","9 Ny cur-jee lhieu airh, ny argid, ny prash ayns ny sporranyn eu:",
"Nor scrip for your journey, neither two coats, neither shoes, nor yet staves: for the workman is worthy of his meat. ","10 Ny stoyr dy vee son y raad, ny daa chooat, ny braagyn, ny luirg: (son ta’n obbree feeu e veaghey)",
"And into whatsoever city or town ye shall enter, enquire who in it is worthy; and there abide till ye go thence. ","11 As ard-valley ny balley erbee dy jed shiu stiagh ayn, fênee-jee quoi ayn ta feeu, as marishyn fuirree-jee derrey hed shiu reue.",
"And when ye come into an house, salute it. ","12 As tra vees shiu goll stiagh ayns thie, bannee-jee daue.",
"And if the house be worthy, let your peace come upon it: but if it be not worthy, let your peace return to you. ","13 As my vees y thie feeu, lig da’n shee eu cheet er: agh mannagh bee eh feeu, lig da’n shee eu chyndaa hiu hene reesht.",
"And whosoever shall not receive you, nor hear your words, when ye depart out of that house or city, shake off the dust of your feet. ","14 As quoi-erbee nagh jean nyn mea y oltaghey, as nagh der geill da ny goan eu: tra aagys shiu yn thie ny’n ard-valley shen, crie-jee yn joan jeh ny cassyn eu.",
"Verily I say unto you, It shall be more tolerable for the land of Sodom and Gomorrha in the day of judgment, than for that city. ","15 Dy firrinagh ta mee gra riu, Dy vow cheer Sodom as Gomorrah ny smoo dy foayr, ec laa ny briwnys, na yiow yn ard-valley shen. ",
"Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves. ","16 ¶ Cur-my-ner, ta mish dyn goyrt shiu magh myr kirree mastey moddee oaldey: Bee-jee er-y-fa shen tastagh myr ard-nieughyn, as gyn loght myr calmaneyn.",
"But beware of men: for they will deliver you up to the councils, and they will scourge you in their synagogues; ","17 Agh cur-jee twoaie jeh deiney, son livrey-ee ad shiu seose gys ny coonceilyn, as custee ad shiu ayns ny quaiyllyn oc.",
"And ye shall be brought before governors and kings for my sake, for a testimony against them and the Gentiles. ","18 As bee shiu er nyn goyrt fenish kiannoortyn as reeaghyn er y choontey ayms, dy vod oyr y ve eu feanish y ymmyrkey dauesyn * as da ny Ashoonyn-quaagh.",
,* Jeh’n Chredjue Crestee.,
"But when they deliver you up, take no thought how or what ye shall speak: for it shall be given you in that same hour what ye shall speak. ","19 Agh tra livrey-ys ad shiu seose, ny bee-jee imneagh kys, ny cre nee shiu y loayrt, son bee eh er ny choyrt diu ayns yn oor cheddin cre nee shiu y loayrt.",
"For it is not ye that speak, but the Spirit of your Father which speaketh in you. ","20 Son cha nee shiuish ta loayrt, agh spyrryd yn Ayr eu ta loayrt ayndiu.",
"And the brother shall deliver up the brother to death, and the father the child: and the children shall rise up against their parents, and cause them to be put to death. ","21 As livrey-ee yn derrey vraar yn braar elley gys baase, as yn ayr y liannoo: as nee cloan girree seose noi nyn ayr as nyn moir, as eiyree ad ad gys baase.",
And ye shall be hated of all men for my name's sake: but he that endureth to the end shall be saved. ,"22 As ver dy chooilley ghooinney feoh diu, er coontey yn ennym ayms: agh eshyn nee cummal magh gys y jerrey, vees er ny hauail.",
"But when they persecute you in this city, flee ye into another: for verily I say unto you, Ye shall not have gone over the cities of Israel, till the Son of man be come. ","23 Agh tra vees ad jannoo tranlaase erriu ’sy derrey ard-valley, roih-jee shiuish er-chea gys ard-valley elley: son dy firrinagh ta mee gra riu, Dy bee Mac y dooinney er-jeet*, roish my bee shiu er gholl harrish ard-valjyn Israel.",
,* Dy stroie ard-valley as ashoon ny Hewnyn.,
"The disciple is not above his master, nor the servant above his lord. ","24 Cha vel y scoyllar erskyn e vainshtyr, ny’n charvaant erskyn e hiarn.",
"It is enough for the disciple that he be as his master, and the servant as his lord. If they have called the master of the house Beelzebub, how much more shall they call them of his household? ","25 Slioyr da’n scoyllar dy ve myr e vainshtyr, as y charvaant myr e hiarn: my t’ad er cheau Beelzebub er mainshtyr y thie, cre woad smoo nee ad e vooinjer y oltooaney?",
"Fear them not therefore: for there is nothing covered, that shall not be revealed; and hid, that shall not be known. ","26 Ny gow-jee er-y-fa shen aggle roue: son cha vel nhee erbee follit nagh jig gys soilshey; ny nhee erbee kellit, nagh jig magh.",
