English,Manx,Notes
"And the same apostle commands Titus, in express terms. A man that is an heretick, after the first & second admonition, reject. Tit: 3. 10.","As ta’n ostyl cheddyn sareh Titus, ayns goayn foshlyt[:] Dooinney ta er gholl er shaghryn veih’n chredjue, lurg yn chied as yn nah rauh er na chur da’h, jiean giarey magh. Tit: 3. 10.",
"To the same purpose, have we that remarkable command from St. John: Whosoever transgresseth & abideth not in the doctrine of Christ, hath not God: he that abideth in the doctrine of Christ, he hath both the Father & the Son. If there come any unto you, & bring not this doctrine receive him not into your /house/ [142] house, neither bid him God speed: For he that biddeth him God speed, is partaker of his evil deeds. 2 Joh. 9. 10, 11.","Son yn ymmyd cheddyn, ta’n sarey gear shen ain veih’n Noo Ean: Quoi erbee ta jiannoo dy olck as nagh vel tannaghtyn ayns ynsaghey Chrieest, cha vel Djee ec eh: eh shen ta tannaghtyn ayns ynsaghey Chrieest, ta cha mieh yn Ayr as yn Mack ec eh. My hig fer erbee hiu, [142] as nagh der lesh yn ynsaghey shoh, ny gouh shiu eh stiagh ayns nan thieh, cha mooh jiean shiu bannaghey da’h: Son ta eh shen ta bannaghey da’h, ayns ayrn sy drogh yiannoo ec eh. 2 Joh: 9. 10, 11.",
"And the same apostle St. John, as Ireneus relates, finding Corinthus, who gainsaid the divinity of Christ, in a bath, presently went away in haste from him.","As tra whooar yn ostyl cheddyn yn Noo Ean, myr ta Ireneus ginsh, Corinthus ren loayrt noih Creeist dy ve Djee, ayns ynnyd dy faarkey ayn, chi eh roish ayns sihyr mooar veih.",
And deserving the same punishment is frowardness in morals.,As ta mee chraueeaght ayns ymmyrkey bea toilloo yn caerraghey cheddyn.,
"These who are admitted into the Church by baptism, not only make a publick profession of their faith, but also promise & vow that they will conform their lives & demean themselves according to the precepts of the Gospel & solemnly renounce the works of the Devil, the world & the flesh. /And/","Cha vel ad shen ta er nan goayll stiagh ayns yn Aglish na lomercan goayll rish nan gredjue, agh myrgheddyn gialdyn as brearey dy jiean gymmyrkey ad hein as jiannoo cordail rish sareychyn yn sushtal, as dy crauee treigeil \obbyrchyn/ yn drogh spirryd, yn seihl as yn eihll. [143] ",
"[143] And if they afterwards come to disregard their promise & vow & follow such ways & works as they did promise to renounce, & will not be admonished by the Church, & repent & reform.","As my hig ad na lurg shen gyn dy chur geihll da nan gialdyn as nan brearey, as dy eiyrt da leyd ny raadyn as obbyrchyn as ren ad gialdyn dy hreigeil, as nagh bee ad er nan goyrlagh liorish yn Aglish, as goayll arryss as liasagh nan mea.",
"Since they have openly violated the condition on which they were admitted into covenant with God, they are become unworthy of communion with Christians[.]","Faikin dy vel ad dy foshlyt er vrishey yn conaant er v’ad er nan goayll ayns conaant rish Djee, t’ad er cheet dy ve nieu-fieu jeh sheshaght rish Creeisteenyn.",
"Hence it is, that the apostle not only threatens, that he, when he shall come to Corinth, should punish many which have sinned already and have not repented of the uncleanness & fornication, & lasciviousness which they have committed. 2 Cor. 12. 20, 21.","Veih shoh te nagh vel yn ostyl na lomercan baggyrt, tra hig eh gyss Corinth, dy jinnagh eh caerragh laan va er yiannoo peccah hanneh as nagh rou er ghoayll arryss son yn nieu-ghlennyt as maarderyss, as na ryddyn nieu-aightal v’ad er ve kyndagh jeu. 2 Cor. 12. 20, 21. ",
"And he not only commands the [144] the Corinthians to put the incestuous person away from among them; but also warneth them by a general command, not to company, no, not to eat either with a fornicator or drunkard. 1 Cor. 5. 9, 10, 11.","As cha vel eh na lomercan [144] sareh na Corinthianee dy chur er sool yn persoon va kyndagh jeh croiagh veih nan meskey: agh myrgheddyn cur rauh dauh lesh ard sarey, gyn dy reall sheshaght ny wheeish as dy eiee marish fer va cur rish maarderyss – ny marish fer va cur rish meshtellyss 1 Cor. 5. 9, 10, 11.",
"And he commands the Thessalonians, in the name of our Lord Jesus Christ, that they withdraw themselves from every brother that walketh disorderly. 2 Thess. 3. 6.","As t’eh sareh na Thessalonianee, ayns ennym nan Tchiarn Dyeesey Creeist, dy jiean ad freall ass y raad veih dy chooilley vraar ta gimmeeaght dy nieu-aghtail. 2 Thess: 3. 6.",
To this purpose is that saying of Tertullian concerning the custom of the primitive Church.,Cordail rish shoh ta raa Tertullian ma-chion claghtey na Aglish sy tchian traa.,
"They carefully regard & heed every great & enormous offence, in consideration of the greatness of the danger, that we may not only abstain & withdraw from them but also from those who are guilty of them. /And/ [145] ","T’ad dy kiarailagh cur geihll as tastey da dy chooilley yrogh yiannoo mooar as egee, dy\lesh/ smooinaght er mooads yn dangear, dy vod shin cha nee na lomercan [145] tcheah vouh agh vouh shen ta kyndagh jeuh.",
"And that of Justin Marytyr[:] No Christians are wont to be admitted to communion, but those who lead the life of Christians.  ",As shen ta Justin Martyr gra. Cha vel Creeisteenyn erbee claghtyt dy ve er nan goayll ayns sheshaght agh ad shen ta leideil bea Chreeistee.,
"Therefore whether we regard the order of the Christian covenant, or the holy scripture, or the practice of the Church; we shall find the causes of excommunication to be depravity in doctrine or principles & a frowardness in morals.","Shen y fa eddyr shin dy chur geihll da aght yn conaant Creeistee, ny da Gooh casherick Dyee, ny cliaghtey na Aglish, yiouh shin oyryn giarey magh ass yn Aglish dy ve olckyss ayns ynsaghey, as meechraueeaght ayns ymmyrkey bea.",
4.  Let us consider the end & design of excommunication[.],4.  Lig dooin smooinaght er na ta kiaryt liorish yn vrieunyss shen.,
"From what we have already heard we may easily perceive that the end & design of this dreadful sentence of excommunication is, to save the wicked from damnation – to deliver the good from temptation – /&/ [146] and to clear or free the Christian Church from the most grievous reproach & dishonour.",Veih na ta shin er chlashtin hanneh foddee shin dy aishagh cur tastey dy vel na ta kiaryt liorish yn vrieunyss aglagh shoh – dy hauail na meechrauee veih stroialtyss dy livrea ad ta mieh as crauee veih miolaghey – [146] as dy yiannoo seoyr as gle{n} yn Aglish Chreeistee veih’n scammylt as mee-ooashley smoo.,
"That excommunication is intended & ordained for these ends, manifestly appears from the holy scripture[.]","Dy vel giarey magh ass yn Aglish kiaryt as oardyryt er na oyryn shoh, ta dy foshlyt er na aikin veih Gooh casherick Dyee.",
1.  To rescue or save the wicked from damnation.,1. Dy chosney ny dy hauail na mee chrauee veih stroialtyss ny coayl anmey.,
"This was the case of the incestuous man; whom the apostle would have to be separated from the Church & delivered to Satan, that the spirit may be saved in the day of the Lord Jesus. 1 Cor. 5. 5.","Shoh va cooish yn dooinney va kyndagh jeh croiagh, eh ballish yn ostyl y ve er na scarrey veih’n Aglish as er na livrea gyss Noid na anmey – dy vod yn Spirryd ve er na hauail ayns laa’n Tchiarn 1 Cor. 5. 5.",
"And so the spirit of every man, after having been pierced through & almost overwhelmed with grief because of his wickedness, may be saved.","As myr shen spirryd dagh dooinney – lurg da y ve broddyt trooid as eh chree fagyss brisht lesh trimshey son eh vee-chra[u]eeaght, dy vod eh ve er na hauail. /Myr/ [147]",
"Thus the same apostle, writing to the Thessalonians, saith, If any man obey not /our/ [147] our word by this epistle, note that man, & have no company with him, that he may be ashamed 2 Thes: 3. 14.","Myr shoh, ta’n ostyl cheddyn scrieu gyss ny Thessalonianee, gra. My nagh vel dooinney erbee biallagh da’n gooh ain liorish yn scrieuyn shoh, gouh shiu tastey jeh’n dooinney shen, as ny lig da sheshaght erbee y ve eu rish, dy vod nairey ve er. 2 Thess. 3. 14. ",
"By which we may perceive that excommunication in those days & the following times, caused the greatest grief and shame; nay even, we find that primitive Christians, if any of them incurred this unhappy & dreadful sentence, were never at rest or ease either in heart or mind, & would also willingly undergo the most severe pennance & punishment, that they might, after sincere repentance & an entire reformation of life – have that great comfort of being restored {to} peace with the Church.","Liorish oddyss shin cur tastey dy ren giarey magh ass yn Aglish sy traa shen as na lurg, cur ayns sloih yn trimshey as yn nairey smoo; dy jiarroo ta shin gheddyn, nagh rou na Creeisteenyn sy chian traa, my henk veg jeu dy ve foeh yn vrieunyss mee-vaynrey as aglagh shoh, dy bragh ec aish eddyr ayns cree ny aigney, as yinnagh ad myrgheddyn goll trooid yn pennass as caerraghey sdowill myr shen dy voddagh ad, lurg arryss firrinagh as liasaghey bea slaan, gheddyn yn gerjaghey mooar jeh ve er nan goayll reeisht ayns shee [148] rish yn Aglish.",
"Also excommunication {is} intended to deliver the {go}od from temptation, that is /from/ [148] from the company & being partakers with wicked & ungodly men; it being the worse infection that can be, if we either give credit to experience or to what is said by the apostle, who compares the poisonous effect thereof to leaven; know ye not, saith he, that a little leaven leaveneth the whole lump? Purge out therefore the old leaven. 1 Cor. 5. 6. That is put away from among you the incestuous man, lest the sincere members of the Church be corrupted by accompanying with him.","Ta giarey magh ass yn Aglish myrgheddyn kiaryt dy livrea ad ta crauee veih miolaghey, ta shen veih sheshaght as ve goayll ayrn marish deney olck as mee-chrauee; myr te yn ryd smoo ta goayll drogh ghreym, my nee shin credjal na ta ennaghtyn jeh ny na ta’n ostyl gra, ta solagh yn bree piosoonagh ec e gyss sooryt; nagh vel fyss eu, t’eh gra, dy vel sooryt beg sooragh yn slaan? Glen shiu ass er y fa shen yn shian sooryt. 1 Cor. 5. 6. Ta shen cur shiu er sool veih na meskey eu yn dooinney ta kyndagh jeh croiagh ny eh shen ta feer meechrau{ee} son nagh bee oltyn firrinagh yn Aglish er nan milley liorish freall sheshaght rish.",
"Lastly, excommunication is intended & appointed to keep the Christian Church from the greatest reproach & dishonour.","Er jerrey, ta giarey magh ass yn Aglish kiaryt as pointyt dy reall yn Aglish Creeistee veih’n scammylt as mee-ooas{h}ley smoo. /Kyndagh/ [149]",
"Because the society or fellowship of wicked men, /is/ [149] is accounted the maintaining {??} & greatest encouragement {of} wickedness & impiety.",Kyndagh dy vel earoo ny sheshaght deney mee-chrauee er na choontey yn ryd smoo ta cummal seoyse as cur er e hoshiaght olckyss as mee-chraueeaght.,
"And since the Church is the {p}ious, pure & immaculate {bo}dy of Jesus Christ, every {w}icked man, who hath or {t}aketh to himself the name {of} Christian is to be accounted {a} blemish & stain in the body {of} Christ, which is to be wiped out with the greatest {h}aste that can be – as it is {in} the words of the apostle. {A} glorious Church, not having spot or wrinkle, or any {su}ch thing, but that it should {be} holy & without blemish. Eph. 5. 27.","As faikin dy nee yn Aglish corp crauee, glen as gyn foihl Dyeesey Creeist, ta dy chooilley ghooinney mee-chrauee ta ec eh ny goayll huc eh hein ennym Creeistee dy ve er na choontey foihl as cron ayns corp Chrieest, ta dy ve er na ghlenney ass lesh yn siyr smoo oddyss y ve – myr te ayns goayn yn ostyl. Aglish gloyroil, gyn cron ny craplag ny leyd yn ryd, agh dy vod ee y ve casherick as gyn foihll. Eph. 5. 27.",
"Which that it may be, may {G}od, of his infinite mercy {gr}ant in & through our Lord {Je}sus Christ –","Shen, dy giall Djee, dy vod ee y ve, ayn as trooid nan Tchiarn as Sauaaltagh Dyeesey Creeist –",
To whom &c.,Huc eh &c,
