English,Manx,Notes
"     She drew her foot as far down the chimney as she could, and waited till she heard a little animal (she couldn’t guess of what sort it was) scratching and scrambling about in the chimney close above her: then, saying to herself “This is Bill,” she gave one sharp kick, and waited to see what would happen next.","     Hayrn ee e cass cho foddey sheese y chimlee as v'ee abyl, as duirree ish gys cheayll ee baagh beg (cha dod ee cur cheb er gra cre'n sorch v'ayn) as eh scrabey as clamey mygeayrt sy chimlee ayns boayl faggys jee as erskyn eck: eisht, dooyrt ee ree hene “Shoh Illiam,” hug ee un vreb niartal, as duirree ish dy 'eddyn magh cre haghyragh lurg shen. ",
"     The first thing she heard was a general chorus of “There goes Bill!” then the Rabbit’s voice along — “Catch him, you by the hedge!” then silence, and then another confusion of voices — ","     Y chied red cheayll ee, va shen coraaghyn gyllagh magh ry cheilley “Shen Illiam goll seose!"" eisht coraa y Chonning ny lomarcan — ",
"“Hold up his head —Brandy now — Don’t choke him — How was it, old fellow? What happened to you? Tell us all about it!”","“Gow greim er, uss faggys da’n chleigh!"" eisht tostid, as eisht corvaal elley dy choraaghyn — “Trog seose e chione - Brandee nish — Ny ploogh eh — Cre’n aght v’eh, henn charrey? Insh dooin ooilley my e chione?"" ",
"     Last came a little feeble, squeaking voice, (“That’s Bill,” thought Alice,) “Well, I hardly know—No more, thank ye; I’m better now—but I’m a deal too flustered to tell you—all I know is, something comes at me like a Jack-in-the-box, and up I goes like a sky-rocket!”","     Ec y jerrey, va coraa beg, faase, jeestyrnee ry chlashtyn (“Shen Illiam,” smooinee Ealish), “Dy jarroo, s’goan y fys ayms — S’liooar shen, gura mie eu; ta mee ny share nish - agh ta mee fud y cheilley dy kiart, as cha noddym ginsh diu - ooilley ta mee toiggal, shen dy daink red ennagh noi aym goll rish Jack-ayns-kishtey, as seose lhiam goll rish roggad!"" ",
,,
"      “So you did, old fellow!” said the others.",      “Shen y red ren taghyrt!” dooyrt ny fir elley. ,
"“We must burn the house down!” said the Rabbit’s voice; and Alice called out as loud as she could, “If you do, I’ll set Dinah at you!”","“Shegin dooin lostey sheese y thie!” dooyrt coraa ny Conning. As dyllee Ealish magh, cho niartal as dod ee, “My nee shiu shen, neeym soiaghey Dinah erriu!” ",
"     There was a dead silence instantly, and Alice thought to herself, “I wonder what they will do next! If they had any sense, they’d take the roof off.” After a minute or two, they began moving about again, and Alice heard the Rabbit say, “A barrowful will do, to begin with.”","     Haink tostid dowin dy chelleeragh, as smooinee Ealish ree hene ""Cre nee ad nish, ta mee sheiltyn! Dy beagh keeayl erbee oc, ghoghe ad y chlea jeh'n thie."" Lurg minnid ny ghaa, ghow ad toshiaght gleashaghey mygeayrt reesht, as cheayll Ealish y Chonning as eshyn gra “Nee lane barrey jannoo, dy ghoaill toshiaght.” ",
"      “A barrowful of what?” thought Alice; but she had not long to doubt, for the next moment a shower of little pebbles came rattling in at the window, and some of them hit her in the face.","      “Barrey lane dy c’red?” smooinee Ealish. Agh cha row monney traa eck dy smooinaghtyn: ayns grig, haink frass beg dy vynchlaghyn ren clabbarey stiagh ec yn uinnag, as woaill paart jeu ish syn eddin. ",
"“I’ll put a stop to this,” she said to herself, and shouted out, “You’d better not do that again!” which produced another dead silence.","“Verym jerrey er shoh,” dooyrt ee ree hene, as dyllee ee magh, “Bare diu dyn jannoo shen reesht!”, as va tostid dowin elley ayn.",
"Alice noticed with some surprise that the pebbles were all turning into little cakes as they lay on the floor, and a bright idea came into her head.","Hug Ealish my ner, as yindys dy liooar urree, dy row ooilley ny mynchlaghyn cheet dy ve nyn merreenyn beggey, nyn lhie er y laare, as haink eie mie stiagh ayns e kione. """,
"“If I eat one of these cakes,” she thought, “it’s sure to make some change in my size; and as it can’t possibly make me larger, it must make me smaller, I suppose.”","“My eeym nane jeh ny berreenyn shoh,” smooinee ish “t’eh shickyr dy bee eh caghlaa my vooadys er aght ennagh; as, er y fa nagh vod eh cur orrym ve ny smoo, shegin da cur orrym ve ny sloo, ta mee sheiltyn.” ",
"     So she swallowed one of the cakes, and was delighted to find that she began shrinking directly. ","     Er y hon shen, ’lug ee nane jeh ny berreenyn, as v'ee jeant feer wooiagh dy ’eddyn magh dy ghow ee toshiaght dy chelleeragh dy gholl er cribbey. ",
"As soon as she was small enough to get through the door, she ran out of the house, and found quite a crowd of little animals and birds waiting outside. ","Cho leah’s v’ee beg dy liooar dy chosney trooid y dorrys, roie ee magh ass y thie, as hooar ee chionnal dy veiyn as ushagyn fuirraghtyn cheu-mooie.",
"The poor little Lizard, Bill, was in the middle, being held up by two guinea-pigs, who were giving it something out of a bottle.","Y Jiolgan Leaghyr beg boght, Illiam, v’eshyn sy vean, as eshyn cummit seose liorish daa vuc rangagh, va cur red ennagh da ass boteil.",
"They all made a rush at Alice the moment she appeared; but she ran off as hard as she could, and soon found herself safe in a thick wood.","Hiyree ad gys Ealish cho leah's haink ee ree; agh roie ee ersooyl cho tappee as dod ee, as dy gerrid v'ee sauchey ayns keyll gloo. ",
"      “The first thing I’ve got to do,” said Alice to herself, as she wandered about in the wood, “is to grow to my right size again; and the second thing is to find my way into that lovely garden.","      “Y chied red shegin dou jannoo,” dooyrt Ealish ree hene as ish rouail sy cheyll, “shen gaase gys my vooadys kiart reesht; as y nah red, shen feddyn y raad stiagh sy gharey aalin shen. ",
I think that will be the best plan.”,Ta mee sheiltyn dy bee shen y plan share.”,
"     It sounded an excellent plan, no doubt, and very neatly and simply arranged; the only difficulty was, that she had not the smallest idea how to set about it; and while she was peering about anxiously among the trees, a little sharp bark just over her head made her look up in a great hurry.","     V’eh sheeanal goll rish plan mie er bashtal, gyn ourys, as reaghit feer jesh as aashagh: yn ynrican doilleeid bentyn rish, cha row yn eie sloo eck cre’n aght dy ghoaill eh ayns laue; as, choud as v’ee speeikey dy h-imneagh mastey ny biljyn, ren gounstyrnee beg gear kiart erskyn e kione cur urree jeeaghyn seose dy siyragh. ",
,,
"     An enormous puppy was looking down at her with large round eyes, and feebly stretching out one paw, trying to touch her. ","     Va quallian gloutagh jeeaghyn neose urree lesh sooillyn mooarey cruinn, as, sheeyney magh un vaaig dy faase, v’eh prowal dy ventyn ree. ",
"“Poor little thing!” said Alice, in a coaxing tone, and she tried hard to whistle to it; but she was terribly frightened all the time at the thought that it might be hungry, in which case it would be very likely to eat her up in spite of all her coaxing.","“Y red beg boght!” dooyrt Ealish lesh coraa cleaynagh, as phrow ee dy niartal dy ’eddanagh huggey; agh v’ee goaill aggle atchimagh car y traa dy row accrys er, foddee, as er y hon shen dy beagh eh liklee dy neeagh eh seose ee, ga dy row ee shirrey cleayney y quallian. ",
"     Hardly knowing what she did, she picked up a little bit of stick, and held it out to the puppy; whereupon the puppy jumped into the air off all its feet at once, with a yelp of delight, and rushed at the stick, and made believe to worry it; ","     Cha row fys kiart eck cre ren ee, agh ghow ee greim er maidjey beg, as heeyn ee magh eh gys y whallian: er shen, daag ooilley ny maaigyn jeh'n whallian y thalloo ec yn un cheayrt as eh lheim seose lesh screeagh dy ard-voggey, as hiyree eh gys y vaidjey, as lhig eh er dy row eh soie er:, ",
"then Alice dodged behind a great thistle, to keep herself from being run over; and the moment she appeared on the other side, the puppy made another rush at the stick, and tumbled head over heels in its hurry to get hold of it; ","eisht hug Ealish ee hene cheu-heear jeh onnane mooar dy tappee, dy haghney ish y ve bwoaillt sheese;as, cho leah’s haink ee ree er y cheu elley, roie y quallian dy tappee gys y vaidjey reesht, as huitt eh gour e ching sy driss dy gheddyn greim er: ",
"then Alice, thinking it was very like having a game of play with a cart-horse, and expecting every moment to be trampled under its feet, ran round the thistle again; then the puppy began a series of short charges at the stick, running a very little way forwards each time and a long way back, and barking hoarsely all the while, till at last it sat down a good way off, panting, with its tongue hanging out of its mouth, and its great eyes half shut.","eisht, roie Ealish mygeayrt y mysh yn onnane reesht, as ish coontey eh y ve kiart goll rish gamman marish cabbyl mooar, raad v'ee smooinaghtyn gagh minnid dy beagh ee sthampit fo ny hingnyn echey: eisht ghow y quallian toshiaght dy roie reesht as reesht noi'n vaidjey, roie raad feer veg er e hoshiaght gagh keayrt as raad feer liauyr ergooyl, as eh gounstyrnee dy peeaghaneagh car y traa, gys, fy yerrey, hoie eh sheese foddey dy liooar ersooyl, as eh pandoogh, lesh e hengey cheet magh ass e veeal as e hooillyn mooarey lieh dooint.",
"This seemed to Alice a good opportunity for making her escape; so she set off at once, and ran till she was quite tired and out of breath, and till the puppy’s bark sounded quite faint in the distance.","Heill Ealish dy row shoh ny chaa mie dy scapail: myr shen, hie ee roee dy çhelleeragh, as ren ee roie derrey v'ee skee dy liooar as ass ennal, as va gounstyrnee y whallian sheeanal faase dy liooar sy foddid. ",
"      “And yet what a dear little puppy it was!” said Alice, as she leant against a buttercup to rest herself, and fanned herself with one of the leaves: ","      “As ny yeih, cre’n quallian beg meen v’ayn!” dooyrt Ealish, as ish lieh-lhie er cass fannag dy ghoaill fea, as fasney ee hene lesh nane jeh ny duillagyn.",
"“I should have liked teaching it tricks very much, if—if I’d only been the right size to do it! Oh dear! I’d nearly forgotten that I’ve got to grow up again! ","“By vie lhiam dy mooar gynsaghey clickyn da, dy — dy beigns y mooadys kiart shen y yannoo! Atreih! Va mee er nyarrood, bunnys, dy nhegin dou gaase reesht!",
"Let me see — how is it to be managed? I suppose I ought to eat or drink something or other; but the great question is, what?”","Lhig dou jeeaghyn, cre’n aght vees eh jeant? Ta mee sheiltyn dy lhisins ee ny iu red ennagh; agh shoh yn feysht mooar, ‘C’red?’”",
"     The great question certainly was, what? ","     Dy jarroo, she C’red? va’n feysht mooar. ",
"Alice looked all round her at the flowers and the blades of grass, but she did not see anything that looked like the right thing to eat or drink under the circumstances.","Yeeagh Ealish ooilley mygeayrt y mooee er ny blaaghyn as ny hoashyryn dy ’aiyr, agh cha dod ee fakin red erbee va jeeaghyn goll rish y red kiart dy ee ny iu lesh y tuittymys v’ayn.",
"There was a large mushroom growing near her, about the same height as herself; and when she had looked under it, and on both sides of it, and behind it, it occurred to her that she might as well look and see what was on the top of it.","Va shalmane mooar gaase faggys jee, mysh yn yrjid cheddin as ee hene; as, tra v’ee er nyeeaghyn fo, as er gagh lhiattee jeh, as cheu-heear jeh, heill ee dy bare jee jeeaghyn as feddyn magh c'red v’er y vaare jeh. ",
"     She stretched herself up on tiptoe, and peeped over the edge of the mushroom, and her eyes immediately met those of a large blue caterpillar, that was sitting on the top with its arms folded, quietly smoking a long hookah, and taking not the smallest notice of her or of anything else.","     Heeyn ish ee hene seose er baare e h-ordaagyn-coshey, as ren ee peeikearagh harrish oirr y chalmane, as dy çhelleeragh veeit e sooillyn roosyn ec praddag vooar ghorrym, va ny soie er y vaare as e roihaghyn fillit, toghtaney hookah liauyr dy feagh, dyn geill y chur jeeish ny da red erbee elley. ",
CHAPTER V.,CABDYL 5 ,
Advice from a Caterpillar,Coyrle voish Praddag ,
"     The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth, and addressed her in a languid, sleepy voice.","     Yeeagh y Phraddag as Ealish er y cheilley rish tammylt ayns tostid: fy yerrey, ghow y Phraddag y hookah magh ass e beeal, as loayr ee ree ayns coraa liastey, cadlagh. ",
      “Who are you?” said the Caterpillar.,      “Quoi uss?” dooyrt y Phraddag. ,
"     This was not an encouraging opening for a conversation. Alice replied, rather shyly, “I — I hardly know, sir, just at present — at least I know who I was when I got up this morning, but I think I must have been changed several times since then.”","     Cha row shoh greinnaghey ee as y coloayrtys goaill toshiaght. Dreggyr Ealish, faitagh dy liooar, “Cha - cha nel fys kiart aym, Vainstyr, ec y traa t'ayn - er y chooid sloo, va fys aym quoi va mish tra hrog mee orrym moghrey jiu, agh er lhiam dy vel mee er ve caghlaait keayrt ny ghaa neayrs y traa shen.” ",
      “What do you mean by that?” said the Caterpillar sternly. “Explain yourself!”,      “C’red ta’n bun jeh shen?” dooyrt y Phraddag dy loghtal. “Soilshee magh oo hene!” ,
"      “I can’t explain myself, I’m afraid, sir,” said Alice, “because I’m not myself, you see.”","      “Cha noddym soilshaghey magh mee hene, s’treih lhiam gra, Vainstyr,” dooyrt Ealish, “er y fa nagh nee mish hene mish, t’ou toiggal.” ",
"      “I don’t see,” said the Caterpillar.","      “Cha nel mee toiggal,” dooyrt y Phraddag. ",
"      “I’m afraid I can’t put it more clearly,” Alice replied very politely, “for I can’t understand it myself to begin with; and being so many different sizes in a day is very confusing.”","      “S’treih lhiam, agh cha noddym gra eh ny smoo baghtal,” dreggyr Ealish, feer chooyrtoil, er y fa nagh voddyms hene toiggal eh, dy ghoaill toshiaght; as lurg dou ve whilleen mooadys ayns un laa, t’eh er chur orrym ve fud y cheilley dy bollagh.” ",
"      “It isn’t,” said the Caterpillar.","      “Cha nel,” dooyrt y Phraddag. ",
"      “Well, perhaps you haven’t found it so yet,” said Alice; “but when you have to turn into a chrysalis — you will some day, you know — and then after that into a butterfly, I should think you’ll feel it a little queer, won’t you?”","      “Foddee nagh vel y lheid er jeet orts foast,” dooyrt Ealish; “agh tra vees oo eginit caghlaa gys cryslaid — bee uss eginit laa ennagh, ta fys ayd — as lurg shen, gys foillycan, veigns smooinaghtyn dy bee uss gennaghtyn red beg quaagh, nagh bee?”",
"      “Not a bit,” said the Caterpillar.","      “Cha bee noadyr,” dooyrt y Phraddag. ",
"      “Well, perhaps your feelings may be different,” said Alice; “all I know is, it would feel very queer to me.”","      “Foddee nagh bee uss gennaghtyn goll rhym pene,” dooyrt Ealish: “ooilley ta mish toiggal, shen dy beigns hene gennaghtyn feer whaagh.” ",
      “You!” said the Caterpillar contemptuously. “Who are you?”,      “Uss!” dooyrt y Phraddag dy lunagh. “Quoi uss?” ,
     Which brought them back again to the beginning of the conversation. ,     Ren shen cur ad erash dys toshiaght y choloayrtys. ,
"Alice felt a little irritated at the Caterpillar’s making such very short remarks, and she drew herself up and said, very gravely, “I think, you ought to tell me who you are, first.”","Va raaghyn feer yiare ny Praddag cur er Ealish dy ve beggan brasnit, as hayrn ee ee hene seose as dooyrt ee, feer trome-chooishagh, “Er lhiam dy lhisagh uss ginsh dooys quoi oo hene hoshiaght.” ",
      “Why?” said the Caterpillar.,      “Cre’n oyr?” dooyrt y Phraddag. ,
"     Here was another puzzling question; and as Alice could not think of any good reason, and as the Caterpillar seemed to be in a very unpleasant state of mind, she turned away.","     Er hoh feysht boiragh elley; as, er y fa nagh dod Ealish smooinaghtyn er oyr mie erbee, as v'eh jeeaghyn dy row aigney ny Praddag ayns stayd feer neu-haitnyssagh, hyndaa ee ee hene ersooyl. ",
      “Come back!” the Caterpillar called after her. “I’ve something important to say!”,      “Tar erash!” dyllee y Phraddag ny lurg. “Ta red ennagh scanshoil aym dy ghra!” ,
"This sounded promising, certainly: Alice turned and came back again.",Foddee dy beagh shoh gialdyn red ennagh. Hyndaa Ealish mygeayrt as haink ee erash. ,
"      “Keep your temper,” said the Caterpillar.","      “Freill dty happey,” dooyrt y Phraddag. ",
"      “Is that all?” said Alice, swallowing down her anger as well as she could.","      “Vel shen ooilley?” dooyrt Ealish, va keiltyn e ferg chammah as dod ee. ",
"      “No,” said the Caterpillar.","      “Cha nel,” dooyrt y Phraddag. ",
"     Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing. ","     Heill Ealish dy bare jee fuirraghtyn, er y fa nagh row veg elley eck dy yannoo, as foddee dy ninshagh ee jee red ennagh va feeu clashtyn lurg ooilley. ",
"For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, “So you think you’re changed, do you?”","Son paart dy vinnidyn v’ee toghtaney fegooish loayrt; agh fy yerrey ren ee feaysley e roihaghyn, ghow ee y hookah magh ass e beeal reesht, as dooyrt ee “T’ou uss smooinaghtyn dy vel oo caghlaait, vel?” ",
"      “I’m afraid I am, sir,” said Alice; ","      “S'treih lhiam dy vel, Vainstyr,” dooyrt Ealish. ",
,,
“I can’t remember things as I used to — and I don’t keep the same size for ten minutes together!”,“Cha noddym cooinaghtyn er reddyn myr va mee cliaghtit - as cha nel mee tannaghtyn y mooadys cheddin son jeih minnid cooidjagh!” ,
      “Can’t remember what things?” said the Caterpillar.,      “Cre ny reddyn nagh vod oo cooinaghtyn er?” dooyrt y Phraddag. ,
"“Well, I’ve tried to say “How doth the little busy bee,” but it all came different!” Alice replied in a very melancholy voice.","“Dy jarroo, phrow mee dy ghra ‘Cre’n aght taʼn shellan beg tarroogh,’ agh haink red ennagh elley magh!” dreggyr Ealish ayns coraa feer treih. ",
"      “Repeat, “You are old, Father William,’” said the Caterpillar.","      “Jean gra ‘T’ou uss shenn, Yishag Illiam’,” dooyrt y Phraddag.",
"     Alice folded her hands, and began:—","     Dill Ealish e laueyn, as ghow ee toshiaght :— ",
"“You are old, Father William,” the young man said,","“Yishag Illiam, t’ou shenn,” as y mac cho gastey, ",
    “And your hair has become very white;,“As ta’n folt ayd cho bane as lḥeeah; ,
And yet you incessantly stand on your head ,Agh er dty chione t’ou dty hassoo dy daaney ,
"— Do you think, at your age, it is right?”",— Vel oo sheiltyn dy vel shen creeney?”,
"“In my youth,” Father William replied to his son,","Jishag Illiam, v’eh freggyrt dy mie rishyn eisht, ",
"    “I feared it might injure the brain; But, now that I’m perfectly sure I have none,","“Va aggle orrym roish lhottey my chione, Agh shickyr ta mish nagh vel enneeyn aym nish ",
"    Why, I do it again and again.”",Ta mee jannoo eh reesht as dy beayn.'” ,
"“You are old,” said the youth, “as I mentioned before,","“T’ou uss shenn,” dooyrt y mac, “ren mee gra, ghooinney voght, ",
    And have grown most uncommonly fat;,"     T’ou er jeet dy ve roauyr erskyn towse, ",
Yet you turned a back-somersault in at the door —,"Agh lheim bun ry skyn tra ren oo cheet stiagh, ",
"    Pray, what is the reason of that?”","     Nee keoi v’ou ny brisht lesh jymmoose?"" ",
"“In my youth,” said the sage, as he shook his grey locks,","Y shenn dooinney, v’eh gra, tra v’eh aeg, fegooish craa, ",
    “I kept all my limbs very supple,     V’eh freayll eh hene skibbylt as loobagh ,
By the use of this ointment—one shilling the box—,"Lesh y niart jeh’n aaly veagh eshyn y ’laa, ",
    Allow me to sell you a couple?”,      “By vie lhiat kishteig y chionnagh?” ,
"“You are old,” said the youth, “and your jaws are too weak","“T'ou uss shenn,” dooyrt y mac, “ta dty chab ro annoon ",
    For anything tougher than suet;,     Son red ta feer chiu goll rish feill; ,
"Yet you finished the goose, with the bones and the beak—",Agh dee uss y guiy mooar gyn sthap ny bardoon — ,
"    Pray, how did you manage to do it?”",     Ta mee guee ort dy insh dou dty skeeal.” ,
"“In my youth,” said his father, “I took to the law,","“Ayns my aegid,” v’eh gra, “turneyr mie va mee,",
    And argued each case with my wife;,     Va resooney gagh red lesh my ven; ,
"And the muscular strength, which it gave to my jaw,","As y niart dynsee mee, da my chab ren cur bree ",
    Has lasted the rest of my life.”,     Ren tannaght dy mie as dy slane.” ,
"“You are old,” said the youth, “one would hardly suppose","“T’ou uss shenn,” dooyrt y mac, “as cha noddagh oo gra ",
    That your eye was as steady as ever;,     Dy vel sooill ayd ta lajer as gial; ,
Yet you balanced an eel on the end of your nose—,Agh va astan ny lhie er y ’troin ayd gyn craa —         ,
    What made you so awfully clever?”,     Cre’n aght v’ou cho mie as schleioil?” ,
"“I have answered three questions, and that is enough,”","“Dansoor mee tree feyshtyn, as ta shen dy liooar,” ",
    Said his father; “don’t give yourself airs!,     Va’n jishag cur freggyrt dy bieau; ,
Do you think I can listen all day to such stuff?,“Freill rick mie ort hene as giarr sheese dty phooar - ,
"    Be off, or I’ll kick you down stairs!”","     Ersooyl lhiat, my phaitchey neufeeu!” ",
"“That is not said right,” said the Caterpillar.","      “Cha row eh grait dy kiart,” dooyrt y Phraddag. ",
"“Not quite right, I’m afraid,” said Alice, timidly; “some of the words have got altered.”","      “Cha row eh slane kiart, s’treih lhiam gra,” dooyrt Ealish dy faitagh: ""va kuse jeh ny focklyn caghlaait.” ",
"“It is wrong from beginning to end,” said the Caterpillar decidedly, and there was silence for some minutes.","      “T’eh aggairagh veih’n toshiaght gys y jerrey,” dooyrt y Phraddag, ayns coraa shickyr; as eisht va tostid ayn son shiartanse dy vinnidyn. ",
     The Caterpillar was the first to speak.,     Va’n Phraddag y chied fer dy loayrt. ,
“What size do you want to be?” it asked.,      “Cre’n mooadys t’ou laccal dy ve?” vrie ee. ,
"      “Oh, I’m not particular as to size,” Alice hastily replied; “only one doesn’t like changing so often, you know.”","      “Ogh, cha nel mee soit er mooadys er lheh,” dreggyr Ealish dy siyragh; “cha mie lhiam ve goll er caghlaa cho mennick, ta fys ayd.” ",
"      “I don’t know,” said the Caterpillar.","     “Cha nel fys ayms,” dooyrt y Phraddag. ",
"     Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.","     Cha dooyrt Ealish veg: cha row ee rieau wheesh loayrit noi sy vea eck roie, as v'ee gennaghtyn dy row ee coayl e tappey. ",
      “Are you content now?” said the Caterpillar.,      “Vel oo jeant booiagh nish?” dooyrt y Phraddag. ,
"      “Well, I should like to be a little larger, sir, if you wouldn’t mind,” said Alice: “three inches is such a wretched height to be.”","      “By vie lhiam ve beggan ny smoo, Vainstyr, choud's nagh vees oo boirit,” dooyrt Ealish: “tree oarlagh, shen yrjid treih dy ve.” ",
"“It is a very good height indeed!” said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).","""She yrjid feer vie t'ayn, dy jarroo!"" dooyrt y Phraddag dy fergagh, troggal ee hene dy jeeragh seose as ish loayrt (v'ee kiart tree oarlagh er yrjid). ",
"“But I’m not used to it!” pleaded poor Alice in a piteous tone. And she thought of herself, “I wish the creatures wouldn’t be so easily offended!”","“Agh cha nel mee cliaghtit rish!” phlead Ealish voght ayns coraa treih. As smooinee ish ree hene, “Saillym nagh beagh yn olk currit er ny beiyn cho aashagh!” ",
"“You’ll get used to it in time,” said the Caterpillar; and it put the hookah into its mouth and began smoking again.","“Hig oo dy ve cliaghtit rish ayns traa,” dooyrt y Phraddag; as hug ee y hookah stiagh sy veeal eck, as ghow ee toshiaght dy hoghtaney reesht. ",
     This time Alice waited patiently until it chose to speak again. ,"     Y keayrt shoh, duirree Ealish dy surransagh gys va'n Phraddag arryltagh loayrt reesht. ",
"In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself.","Ayns minnid ny ghaa, ghow y Phraddag y hookah magh ass e beeal, ren ee mennuigh keayrt ny ghaa, as chrie ee hene.",
"Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, “One side will make you grow taller, and the other side will make you grow shorter.”","Eisht haink ee neose veih’n chalmane, as ren ee snaue ersooyl stiagh sy faiyr, as ish gra myr v'ee goll, “Ver un lhiattee ort dy aase ny s'toallee, as ver y lhiattee elley ort dy ve ny s'girrey.” ",
      “One side of what? The other side of what?” thought Alice to herself.,      “Un lhiattee jeh c’red? Y lhiattee elley jeh c’red?” smooinee Ealish ree hene.,
"      “Of the mushroom,” said the Caterpillar, just as if she had asked it aloud; and in another moment it was out of sight.","      “Jeh’n chalmane,” dooyrt y Phraddag, myr dy beagh ee er vriaght er ard; as ayns grig elley v’ee ass shilley. ",
"     Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question. ","     Hannee Ealish as ish jeeaghyn er y chalmane dy smooinaghtagh rish minnid, prowal dy hoiggal y daa lhiattee jeh; as, er y fa dy row ee cruinn, hooar ee dy nee feysht doillee v’ayn. ",
"However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.","Aghterbee, sy jerrey heeyn ee e roihaghyn mygeayrt y mysh cho foddey as v’ad roshtyn, as vrish ee peesh jeh’n oirr lesh gagh laue. ",
"“And now which is which?” she said to herself, and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!","“Nish, cre’n pheesh ta kiart?” dooyrt ee ree hene, as huilg ee minniag veih'n lhiattee er y laue yesh dy ’eddyn magh cre haghyragh. Dy chelleeragh, v'ee bwoaillit dy h-eulyssagh fo’n smeggyl eck: v’ee er woalley e cass! ",
"     She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit.","     V’ee agglit dy mooar liorish y caghlaa feer doaltattym shoh, agh dennee ish nagh row traa erbee faagit, er y fa dy row ee goll er cribbey dy bieau: myr shen, ghow ee ayns laue dy chelleeragh dy ee paart jeh’n pheesh elley. ",
"Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.","Va’n smeggyl eck traastit cho chionn noi e cass as nagh row monney reamys faagit dy ’osley e beeal; agh doshil ee eh fy yerrey, as haink eh lhee dy ‘luggey minniag jeh'n pheesh hoshtal. ",
"      “Come, my head’s free at last!” said Alice in a tone of delight, which changed into alarm in another moment, when she found that her shoulders were nowhere to be found: all she could see, when she looked down, was an immense length of neck, which seemed to rise like a stalk out of a sea of green leaves that lay far below her.","      “Jeeagh, ta’n kione aym seyr fy yerrey!” dooyrt Ealish as ard- voggey sy choraa eck, va caghlaait gys atchim ayns grig elley, tra hooar ee magh nagh row e geayltyn ry gheddyn boayl erbee: ooilley v’ee abyl fakin, tra yeeagh ee sheese, va shen lhiurid ass towse jeh mwannal, va jeeaghyn myr dy beagh eh girree goll rish gass ass keayn dy ghuillagyn glassey va nyn lhie foddey foee. ",
      “What can all that green stuff be?” said Alice. “And where have my shoulders got to? ,      “Cre sy teihll ta’n stoo glass shen?” dooyrt Ealish. “As c’raad ta my ghealtyn ersooyl? ,
"And oh, my poor hands, how is it I can’t see you?”","As ogh, my laueyn boghtey, cre’n aght nagh voddym fakin ad?”",
"She was moving them about as she spoke, but no result seemed to follow, except a little shaking among the distant green leaves.","V’ee gleashaghey ad mygeayrt as ish loayrt, agh v’eh jeeaghyn nagh row eiyrtys erbee ayn, er lhimmey jeh craa beg mastey ny duillagyn glassey feer foddey ersooyl. ",
"      As there seemed to be no chance of getting her hands up to her head, she tried to get her head down to them, and was delighted to find that her neck would bend about easily in any direction, like a serpent. ","      Er yn oyr nagh row eh jeeaghyn dy row caa erbee ayn dy chur e laueyn seose gys e kione, phrow ee dy chur e kione sheese huc, as v'ee jeant feer wooiagh dy ’eddyn magh dy jinnagh e mwannal goll er loobey dy h-aashagh raad erbee, goll rish aarnieu. ",
"She had just succeeded in curving it down into a graceful zigzag, and was going to dive in among the leaves, which she found to be nothing but the tops of the trees under which she had been wandering, when a sharp hiss made her draw back in a hurry: a large pigeon had flown into her face, and was beating her violently with its wings.","V’eh er jeet lhee dy loobey sheese e mwannal dy h-aalin camstram, as ish er chee lheim stiagh mastey ny duillagyn, nagh row agh baareyn ny biljyn v’ee rouail fo, tra hug thassane gear urree tayrn ergooyl dy siyragh: va calmane mooar er netlagh stiagh syn eddin eck, as v’eh bwoalley ee dy h-eulyssagh lesh e skianyn. ",
       “Serpent!” screamed the Pigeon.,       “Aarnieu!” screeagh y Calmane. ,
        “I’m not a serpent!” said Alice indignantly. “Let me alone!”,        “Cha nee aarnieu mish!” dooyrt Ealish dy fergagh. “Faag mee ayns shee!”,
"        “Serpent, I say again!” repeated the Pigeon, but in a more subdued tone, and added with a kind of sob, “I’ve tried every way, and nothing seems to suit them!”","        “Aarnieu, ta mish dy ghra reesht!” dooyrt y Calmane reesht, agh ayns coraa va ny smoo kiune, as dooyrt eh lesh sorch dy hogh, “Ta mee er phrowal gagh aght, agh t'eh jeeaghyn nagh vel veg cooie daue!” ",
"        “I haven’t the least idea what you’re talking about,” said Alice.","        “Cha nel eie erbee aym cre t’ou taggloo mychione,” dooyrt Ealish. ",
