English,Manx,Notes
And all your words be mild;,"Ny goan eu ve gyn foill,",
"Live like the blessed Virgin’s Son,","Myr mac y Voidyn, Creest y Chiarn",
That sweet and lovely child.,Yn lhiannoo meen graihoil.,
4 His soul was gentle as a lamb;,"V’eh myr yn eayn cha meen ayns cree,",
"And as his stature grew,","As myr v’eh gaase ny smoo,",
"He grew in favour both with man,","V’eh kinjagh gaase ayns foayr rish Jee,",
And God his Father too.,As rish dy chooilley Noo.,
"5 Now, Lord of all, he reigns above,","T’eh nish ayns ooashley ard ny-hoie,",
"And from his heav’nly throne,",Agh voish e stoyl ayns niau,
"He sees what children dwell in love,","T’eh cur-my-ner yn chloan dy ghraih,",
And marks them for his own.,As jannoo soiagh jeu.,
,,
SONG XVII.,[22] HYMN XVII.,
Love between Brothers and Sisters.,Ghraih eddyr braaraghyn as shayraghyn.,
"1 Whatever brawls disturb the street,","Ga mooie ’sy traid ta streeu as feiyr,",
There should be peace at home;,"Lhig shee ’ve sthie dy bragh,",
"Where sisters dwell, and brothers meet,",As paitchyn jeh un Ayr as Moir,
Quarrels should never come.,Nagh lhig daue tuittym magh,
2 Birds in their little nests agree;,"Ta eeanlee ’n aer coardail dy mie,",
"And ’tis a shameful sight,",Te nearey as fardail,
When children of one family,Dy akin cloan jeh un lught-thie,
"Fall out, and chide, and fight.",Cur raad da mee-choardail.,
"3 Hard names at first, and threat’ning words,","Far-enmyn hoshiaght er ny cheau,",
"That are but noisy breath,",As reddyn chiart cha faase,
"May grow to clubs and naked swords,","Lhottyn as cliw’nyn ta cheet jeu,",
To murder and to death.,Eer dunverys as baase.,
4 The devil tempts one mother’s son,"Ta’n noid coyrt bun-ry-skyn fud cloan,",
"To rage against another,","Eer paitchyn jeh un ayr,",
"So wicked Cain was hurry’d on,",Myr Cain va eiyrit gour e chione,
’Till he had kill’d his brother.,Dy ghunverys e vraar.,
"5 The wise will make their anger cool,",Cha vreill yn lhiannoo mie pysshoon,
At least before ’tis night;,Dy chorree ayns e chree:,
But in the bosom of a fool,"Ayns cleeau yn ommydan ta roon,",
It burns till morning-light.,As olkys laa as oie.,
"5 Pardon, O Lord, our childish rage,",Mytchooraght voal yn aegid ain,
Our little brawls remove;,Dy jean uss Hiarn y leih:,
"That, as we grow to riper age,",Myr ta shin gaase dy gooin oo lhien,
Our hearts may all be love.,Dy vishaghey ayns graih.,
,,
SONG XVIII.,[23] HYMN XVIII.,
Against Scoffing and calling Names.,Noi craid as gyllagh far-enmyn.,
"1 Our tongues were made to bless the Lord,","Ta gioot nyn jengey ain voish Jee,",
And not speak ill of men;,Dy hebbal moylley da;,
"When others give a railing word,",As son oltooan ny scammyltee,
We must not rail again.,Cha nheign dooin olk y ghra.,
2 Cross words and angry names require,[This stanza omitted in the translation.],
To be chastis’d at school;,,
"And he’s in danger of Hell-fire,",,
That calls his brother fool.,,
"3 But lips that dare be so profane,",Agh meillyn floutagh scammyltee,
To mock and jeer and scoff,Ver lesh gys jerrey treih;,
"At holy things or holy men,","Ta craid mysh cloan as obbyr Yee,",
The Lord shall cut them off.,Nee ’n Chiarn nyn lheid y stroie.,
4 When children in their wanton play,Yn chloan ren ayns nyn ommijys,
Serv’d old Elisha so;,"Yn chenn phadeyr veeteil,",
"And bid the prophet go his way,","Gra rish Elisha dy gholl roish,",
"“Go up, thou bald-head, go:”","“Gow seose, gow seose chione veayl.”",
"5 God quickly stopt their wicked breath,","Sthap Jee yn ennal ayns nyn meeal,",
"And sent two raging bears,","Cha ren eh lhiggey-lhieu,",
"That tore them limb from limb to death,","Haink daa vuck-awin magh ass y cheyll,",
"With blood, and groans, and tears.",Ren peeshyn mynney jeu.,
"6 Great God, how terrible art thou",Yee vooar ! cre ’n oyr dy atchym t’ou,
To sinners e’er so young;,Da peccee foayst nyn gloan;,
"Grant me thy grace, and teach me how",Cur dooys dty ghrayse nee gynsagh dou,
To tame and rule my tongue.,Cre’n aght dy reill my ghoan.,
,,
SONG XIX.,[24] HYMN XIX.,
"Against Swearing, and Cursing, and taking God’s Name in vain.","Noi gweeaghyn as loo, as goaill ennym Yee ayns fardail.",
"1 Angels, that high in glory dwell,",Coyrt gloyr da Jee ’syn yrjey heose,
"Adore thy Name, Almighty God!",Ta ooilley sheshaght-chaggee niau!,
"And devils tremble down in Hell,",Roish trimmyd agglagh E yymmoose,
Beneath the terrors of thy rod.,Ta undin niurin heese er-creau.,
"2 And yet, how wicked children dare","Agh paitchyn lesh y daanys smoo,",
Abuse thy dreadful glorious name;,Nee’n Chiarn y vrasnagh lesh nyn ghlare:,
"And when they’re angry, how they swear,","As tra t’ ad corree kys t’ ad loo,",
"And curse their fellows, and blaspheme.",As braar nee gweeaghyn da braar.,
3 How will they stand before thy face,"Cre ’n aght nee ad yn Chiarn veeteil,",
"Who treated thee with such disdain,","T’er hoiagh beg jeh reiltys niau,",
While thou shalt doom them to the place,Tra nee eh’n cronney oc phointeil,
Of everlasting fire and pain?,Dy iu jeh cappan aile toyrt-mow?,
4 Then never shall one cooling drop,Shen raad nagh vow ad son dy bra,
To quench their burning tongues be giv’n;,Un vine dy ushtey ayns nyn bian:,
"But I will praise thee here, and hope","Agh neem’s y Chiarn hirveish ayns traa,",
Thus to employ my tongue in Heav’n.,Ayns treisht jeh solley eunys beayn.,
5 My heart shall be in pain to hear,Bee trimshey piandagh er my chree,
Wretches affront the Lord above;,"Dy akin raaidyn sleih peccoil,",
’Tis that great God whose pow’r I fear;,"Dreighyn ta girree magh noi Jee,",
That heav’nly Father whom I love.,As brasnaghey my Hiarn graysoil.,
"6 If my companions grow profane,","Nee ’m ny cumraagyn shen aagail,",
I’ll leave their friendship when I hear,Nagh vreilym arragh sheshaght roo;,
"Young sinners take thy name in vain,","Ta goaill dry ennym ayns fardail,",
And learn to curse and learn to swear.,As cliaghtey gweeaghyn as loo.,
,,
SONG XX.,[25] HYMN XX.,
Against Idleness and Mischief.,Noi litcheragh as Mytchooraght.,
1 How doth the little busy bee,"’Starroogh ta’n shellan ooilley ’n laa,",
"Improve each shining hour,","Choud as ta ’n ghrian soilshean,",
And gather honey all the day,Chaglym veih’n losserey my-vlaa,
From ev’ry op’ning flow’r!,Yn viljid t’ayns y vean!,
2 How skilfully she builds her cell!,Cre cha kiarailagh t’ee jeh ’thie!,
How neat she spreads the wax!,Nagh jesh t’ee jannoo ’n chere!,
And labours hard to store it well,Eisht stoyral seose yn beaghey mie,
With the sweet food she makes.,T’ee chymsagh fud y cheer.,
"3 In works of labour, or of skill,","Gys obbyr vie, ny cooish schleīoil,",
I would be busy too;,Neem’s kinjagh coyrt my laue;,
For Satan finds some mischief still,Ta Satan gynsagh crout peccoil,
For idle hands to do.,Da litcher ta ny haaue.,
"4 In books, or work, or healthful play,",Ayns m’aegid nee ’m yn goo y lhaih,
"Let my first years be past,","As scarrym rish fardail,",
That I may give for ev’ry day,"Eisht faagym ennym mie my-yeih,",
Some good account at last.,Tra neem yn seihll aagail.,
,,
SONG XXI.,HYMN XXI.,
Against evil Company.,Noi drogh-heshaght.,
1 Why should I join with those in play,"Cloan nagh vel shirrey bannaght Yee,",
In whom I’ve no delight;,Cha vreillym’s sheshaght roo;,
"Who curse and swear, but never pray;","Drogh-yantee as mee-viallee,",
Who call ill names and fight?,Ta gweeaghyn as loo.,
"2 I hate to hear a wanton song,","[26] Ta ny arraneyn oc feohdoil,",
Their words offend mine ears;,Te pian dy chlashtyn ad;,
I should not dare defile my tongue,Da lheid y ronneeaght peccoil,
With language such as theirs.,Dy bragh cha derrym raad.,
3 Away from fools I’ll turn my eyes;,Rish cloan neu-chreeney verrym cooyl,
Nor with the scoffers go:,Nagh vel gys ynsagh dou;,
"I would be walking with the wise,","Marish sleih creeney lhig dou shooyl,",
That wiser I may grow.,Dy ynsagh creenaght voue.,
"4 From one rude boy that us’d to mock,","Ad ta cumraagys oc rish bleb,",
They learn the wicked jest:,T’ad gynsagh glare awane;,
"One sickly sheep infects the flock,","Ta keyrrey doghanagh jeh’n screb,",
And poisons all the rest.,Pyshooney’n slane shioltane.,
"5 My God, I hate to walk or dwell","Paitchyn peccoil cha jinnym reih,",
With sinful children here:,Nyn vud dy cheau my hraa;,
"Then let me not be sent to Hell,","Nagh bee’m ayns niurin er my yeih,",
Where none but sinners are.,Raad vees ad son dy brâ.,
,,
SONG XXII.,HYMN XXII.,
Against Pride in Clothes.,Noi moyrn ayns coamrey.,
"1 Why should our garments, made to hide","Yn coamrey ta shin dy chur mooin,",
"Our parents shame, provoke our pride?",Kys veagh eh oyr mooaralys dooin!,
The art of dress did ne’er begin,Son cha row coamrey dy ve ceauit,
Till Eve our mother learnt to sin.,Gys dee nyn moir yn mess mee-lowit.,
"2 When first she put the cov’ring on,",Cha leah as hug ee’n coamrey m’ee,
Her robe of innocence was gone:,Yn gharmad d’ ynrickys va j’ee;,
And yet her children vainly boast,Agh shin’n e cloan ta foast staydoil,
In the sad marks of glory lost.,As cowrey ’n ghloyr ain er ny choayll.,
3 How proud we are! how fond to shew,"[27] Nagh moyrnagh ta shin, gra, “Jeeagh shoh",
"Our clothes, and call them rich and new!",Yn coamrey ayms ta bwaagh as noa;”,
When the poor sheep and silk-worm wore,"Yn cheyrey as ’veishteig ta sneeu,",
That very clothing long before.,Yn choamrey cheddyn roïe er cheau.,
4 The tulip and the butterfly,"Ta’n butterfly as ’tulip waagh,",
Appear in gayer coats than I:,Lesh cooatyn share ny t’ayms soit magh;,
"Let me be drest fine as I will,","My choamrey jeh caghlaaghyn daah,",
"Flies, worms, and flowers, exceed me still.",Cre te gys magher ayns y vlaa.,
5 Then will I set my heart to find,Ayns ynnyd geiyrt da reddyn faase,
Inward adornings of the mind;,"Nee’ms streeu son coamrey aalin grayse,",
"Knowledge and virtue, truth and grace:","Tushtey, as ynrickys, as graih,",
These are the robes of richest dress.,Ta jeh dagh coodaghey yn reih.,
6 No more shall worms with me compare;,Yn coamrey shoh nee dooys gansoor,
This is the raiment angels wear;,Ny share ny coamrey t’er yn ooir;,
"The Son of God, when here below,","Te ’n coamrey ta ny ainleyn ceau,",
Put on this blest apparel too.,Ve coamrey’n Chiarn haink neose veih niau.,
"6 It never fades, it ne’er grows old,","Chamoo te meyllagh ny caghlaa,",
"Nor fears the rain, nor moth, nor mould:",Cha jean yn eimshyr skielley da;,
"It takes no spot, but still refines;","Cre-theihll cha aalin as ve roïe,",
"The more ’tis worn, the more it shines.","Myr sodjey ceaut, te gaase ny sboie.",
"7 In this on earth would I appear,",Bee’m coamrit lesh choud as veem bio;,
"Then go to Heaven, and wear it there:",Ayns niau nee’m ceau eh ass-y-noa;,
"God will approve it in his sight,",Ayn nee yn Chiarn ard soiagh j’eem,
"’Tis his own work, and his delight.",Te ’n obbyr vannit echey hene.,
,,
SONG XXIII.,[28] HYMN XXIII.,
Obedience to Parents.,Biallys da Ayr as Moir.,
"1 Let children that would fear the Lord,","Shiush chloan y Chiarn ayns ynrickys,",
Hear what their teachers say;,"Oh eeck-jee veih nyn gree,",
"With rev’rence meet their parents word,","Da Ayr as Moir slane biallys,",
And with delight obey.,As da shirveishee Yee.,
2 Have you not heard what dreadful plagues,Briwnys y Chiarn nee bertyn[3] er,"[3] bertyn] Cregeen: bertyn, v. See berraght; berraght or berraghtyn, v. overtaking"
"Are threatened by the Lord,","Ta ’horchagh jannoo siyr,",
"To him that breaks his father’s law,",Ta soiagh’ beg jeh leigh e Ayr,
Or mocks his mother’s word?,As craidey mysh e voir.,
3 What heavy guilt upon him lies!,"Ta mollaght Yee er lheid y chloan,",
How cursed is his name!,Te raït dy jean ny fee!,
"The ravens shall pick out his eyes,","Ny sooillyn spulgey ass nyn gione,",
And eagles eat the same.,As urlee ad y ee.,
"4 But those who worship God, and give","Agh ad ta ammyssagh da ’n Chiarn,",
"Their parents honour due,",Da ayr as moir coyrt geill;,
"Here on this earth they long shall live,","Bee’n vea oc liauyr as yiow ad ayrn,",
And live hereafter too.,Ayns gloyr dy bragh dy reill.,
,,
SONG XXIV.,HYMN XXIV.,
The Child’s Complaint.,Accan yn lhiannoo.,
"1 Why should I love my sport so well,","Cre ’n oyr veign cloie, as ceau my hraa",
"So constant at my play,",Cha mennick ayns fardail;,
"And lose the thoughts of Heav’n and Hell,","As aym dy chosney maynrys brâ,",
And then forget to pray!,As niurin dy scapail.,
"2 What do I read my Bible for,",[29] Cre’n fa veign ronsaghey yn goo,
"But, Lord, to learn thy will?",Agh shirrey toiggal share?,
"And shall I daily know thee more,","As vel my hushtey gaase ny smoo,",
And less obey thee still?,’S my viallys cha giare?,
"3 How senseless is my heart, and wild!","My chree ta ommijagh as keoi,",
How vain are all my thoughts!,"My smooinaghtyn peccoil,",
"Pity the weakness of a child,","Oh jean my pheccaghyn y leih,",
And pardon all my faults.,Da lhiannoo bee chymmoil.,
"4 Make me thy heav’nly voice to hear,","Cooin lhiam dy phrayll, as giall dou eisht",
And let me love to pray;,Dy chlashtyn dty choraa;,
"Since God will lend a gracious ear,",Coraa yn Jee graysoil ver cleaysh,
To what a child can say.,Da shen nee lhiannoo ghra.,
,,
SONG XXV.,HYMN XXV.,
A Morning Song.,Arrane y voghrey.,
"1 My God, who makes the sun to know","Yn ghrian ta girree gour y laa,",
"His proper hour to rise,",Jee ta pointeil yn oor;,
"And to give light to all below,","Gra, “Gow mygeayrt er dty yurnaa,",
Doth send him round the skies!,Lesh soilshey gys yn ooir.”,
2 When from the chambers of the east,"Cheet ass e hiamyr ayns y shiar,",
"His morning race begins,",’Sy voghrey troggal seose;,
"He never tires, nor stops to rest,","Fegooish gaase skee ny rieau cheet giare,",
But round the world he shines.,Jeh lhieeney slane e choorse.,
"3 So, like the sun, would I fulfil","Lhig dooys eisht goaill sampleyr jeh’n ghrian,",
The business of the day:,"As er y laa t’ayn jiu,",
"Begin my work betimes, and still","Cur tastey da saualtys beayn,",
March on my heav’nly way.,Goll er y raad gys niau.,
"4 Give me, O Lord, thy early grace,","[30] Hiarn! cur dty ghrayse dy moghey dou,",
Nor let my soul complain,"Tra nee’m yn seihll aagail,",
That the young morning of my days,"Nagh beem ayns trimshey, son ve’r cheau",
Has all been spent in vain!,My aegid ayns fardail.,
,,
SONG XXVI.,HYMN XXVI.,
An Evening Song.,Arrane son fastyr.,
"1 And now another day is gone,","Ta ’n laa shoh neesht ersooyll dy bieau,",
I’ll sing my Maker’s praise;,"Ard-voylley gys my Hiarn,",
"My comforts ev’ry hour make known,","Son whilleen bannaght voish te feeu,",
His Providence and Grace.,Jeh ghrayse dy ghoaill arrane.,
2 But how my childhood runs to waste!,Tra m’ oikanys ta ceauit dyn gheill,
"My sins, how great their sum!",Ta m’ oiljyn earroo mooar;,
"Lord, give me pardon for the past,","Hiarn! leih my loght, as jean m’y reayll,",
And strength for days to come.,Ny lurg shoh lesh dty phooar.,
"3 I lay my body down to sleep,","As nish dy vel mee goll dy lhie,",
Let angels guard my head;,"Lhig sheshaght ainleyn Yee,",
And through the hours of darkness keep,"Ve mysh my lhiabbee fud ny hoie,",
Their watch around my bed.,Dy reayll ayns sauchys mee.,
"4 With cheerful heart I close my eyes,","Lesh cree gerjoilagh fo dty scaa,",
Since thou wilt not remove;,"My hooillyn nee ’m y yeigh,",
And in the morning let me rise,"As trog mee Hiarn! tra hig y laa,",
Rejoicing in thy love.,Goaill boggey ayns dty ghraih.,
,,
SONG XXVII.,[31] HYMN XXVII.,
For the Lord’s-Day Morning.,Son Moghrey Laa ’n Chiarn.,
"1 This is the day when Christ arose,","She jiu yn laa hrog Yeesey seose,",
So early from the dead;,Dy moghey voish yn oaie;,
"Why should I my eye-lids clos’d,","As jinnym’s cadley ayns meerioose,",
And waste my hours in bed?,As imbagh casherick stroie?,
2 This is the day when Jesus broke,Yn laa hug Creest nyn Jiarn fo-chosh,
The pow’r of death and hell;,"Pooar niurin as yn oaie,",
"And shall I still wear Satan’s yoke,",As jinnym’s scammylt ’chur da’n chrosh,
And love my sins so well?,Lesh peccah yannoo n’oi?,
"3 To-day with pleasure christians meet,",She jiu yn laa ta ’n chaglym-noo,
"To pray, and hear the word:",Son grayse as myghin guee;,
And I would go with cheerful feet,"Hem’s maroo d’ eaishtagh rish y Ghoo,",
"To learn thy will, O Lord.",Dy ynsagh’ aigney Yee.,
"4 I’ll leave my sport to read and pray,","Laa bannit Yee nee’m goaill myr reih,",
And so prepare for Heav’n:,Jeh’n chiaghtyn ayns y claane;,
"O may I love this blessed day,","Er lhig dou Goo yn Chiarn y lhaih,",
The best of all the sev’n!,As huggey goalll arrane.,
,,
SONG XXVIII.,HYMN XXVIII.,
For the Lord’s-Day Evening.,Son fastyr laa ’n Chiarn.,
"1 Lord, how delightful ’tis to see",Cre’n shilley s’maynrey t’ayns y theihll,
A whole assembly worship thee!,Na tra ta nooghyn Yee meeteil;,
"At once they sing, at once they pray!","T’ad moylley’n Chiarn, as guee dy jeean,",
They hear of Heav’n and learn the way.,Son niart dy hroailt gys maynrys beayn.,
"2 I have been there, and still would go;","Nee’ms goll my ver y Chiarn dou pooar,",
’Tis like a little Heav’n below:,Te ayrn jeh flaunys er yn ooir;,
Not all my pleasure and my play,"Fardail y theihll cha vod m’y hayrn,",
Shall tempt me to forget this day.,Veih ooashley eunyssagh y Chiarn.,
"3 O write upon my mem’ry, Lord,",Yeesey! lesh pooar yn Spyrryd Noo,
The text and doctrines of thy word;,Scrieu er my aigney slane dty Glıoo;,
"That I may break thy laws no more,","Nee cooney lhiam dy reayll dty leigh,",
But love thee better than before.,Dagh laa m’ y vishaghey ayns graih.,
"4 With thoughts of Christ, and things divine,",Lhig smooinaghtyn er Niau as Creest,
Fill up this foolish heart of mine;,"Lhieeney my chree as aigney neesht,",
"That, hoping pardon thro’ his blood,",Nieet ayns e uill dy vod v’aym shee,
I may lie down and wake with God.,Lhie sheese as girree marish Jee.,
,YN JERREY,[The remainder of Watts’s Book is not rendered in the Manx.]
